,bike_name,price,kms_driven,age,brand,Owner_Type
30293,Suzuki Slingshot Plus,32000,22697,7,Suzuki,0
30294,Yamaha SZ-RR 150cc,20000,52000,10,Yamaha,0
30295,Bajaj Avenger Street,55005,6600,5,Bajaj,0
30296,Royal Enfield Classic,87000,16336,7,Royal Enfield,0
30297,Royal Enfield Thunderbird,70000,13858,11,Royal Enfield,2
30298,Suzuki Zeus 125cc,35000,11885,12,Suzuki,0
30299,KTM RC 390cc,196700,13216,4,KTM,0
30300,Bajaj Pulsar 150cc,25000,32588,9,Bajaj,0
30301,Yamaha Fazer 25,123000,14500,4,Yamaha,0
30302,Royal Enfield Classic,95500,18000,8,Royal Enfield,0
30303,Hero Passion Pro,32000,12000,6,Hero,0
30304,Bajaj Avenger 220cc,41000,20245,11,Bajaj,2
30305,Hero Passion 100cc,15000,35000,19,Hero,2
30306,Hero Passion Pro,39000,22000,4,Hero,0
30307,TVS Apache RTR,30000,6639,9,TVS,0
30308,Bajaj Avenger Street,60000,20373,6,Bajaj,0
30309,Hero Super Splendor,15600,84186,16,Hero,0
30310,Bajaj Pulsar 150cc,22000,60857,13,Bajaj,0
30311,Bajaj Platina 100cc,23000,20000,6,Bajaj,0
30312,Suzuki Slingshot Plus,32000,22697,7,Suzuki,0
30313,Yamaha SZ-RR 150cc,20000,52000,10,Yamaha,0
30314,Bajaj Avenger Street,55005,6600,5,Bajaj,0
30315,Royal Enfield Classic,87000,16336,7,Royal Enfield,0
30316,Royal Enfield Thunderbird,70000,13858,11,Royal Enfield,2
30317,Suzuki Zeus 125cc,35000,11885,12,Suzuki,0
30318,KTM RC 390cc,196700,13216,4,KTM,0
30319,Bajaj Pulsar 150cc,25000,32588,9,Bajaj,0
30320,Yamaha Fazer 25,123000,14500,4,Yamaha,0
30321,Royal Enfield Classic,95500,18000,8,Royal Enfield,0
30322,Hero Passion Pro,32000,12000,6,Hero,0
30323,Bajaj Avenger 220cc,41000,20245,11,Bajaj,2
30324,Hero Passion 100cc,15000,35000,19,Hero,2
30325,Hero Passion Pro,39000,22000,4,Hero,0
30326,TVS Apache RTR,30000,6639,9,TVS,0
30327,Bajaj Avenger Street,60000,20373,6,Bajaj,0
30328,Hero Super Splendor,15600,84186,16,Hero,0
30329,Bajaj Pulsar 150cc,22000,60857,13,Bajaj,0
30330,Yamaha FZ 150cc,45000,18742,6,Yamaha,0
30331,Honda CB Trigger,43000,42837,8,Honda,0
30332,Yamaha YZF-R15 2.0,55000,27000,9,Yamaha,0
30333,Hero CBZ Xtreme,11900,34968,14,Hero,0
30334,Royal Enfield Bullet,105000,20000,4,Royal Enfield,0
30335,Hero Passion 100cc,18000,3869,16,Hero,0
30336,Bajaj Pulsar NS200,48000,41939,8,Bajaj,0
30337,Bajaj Avenger 220cc,50000,29134,7,Bajaj,0
30338,Hero Hunk Rear,25000,48587,8,Hero,0
30339,Bajaj Avenger Street,70000,8000,5,Bajaj,0
30340,Honda CB Hornet,87000,140,3,Honda,0
30341,Bajaj Pulsar 150cc,10000,64955,15,Bajaj,0
30342,Yamaha Fazer 150cc,25000,65000,12,Yamaha,0
30343,Hero CD Deluxe,18000,22824,8,Hero,0
30344,Bajaj Pulsar 150cc,14227,36000,15,Bajaj,0
30345,Bajaj Avenger 220cc,35000,60000,9,Bajaj,0
30347,Bajaj Dominar 400,139000,21300,4,Bajaj,0
30348,Bajaj Avenger Street,80000,7127,5,Bajaj,0
30349,Bajaj Platina 100cc,23000,20000,6,Bajaj,0
30350,Suzuki Slingshot Plus,32000,22697,7,Suzuki,0
30351,Yamaha SZ-RR 150cc,20000,52000,10,Yamaha,0
30352,Bajaj Avenger Street,55005,6600,5,Bajaj,0
30353,Royal Enfield Classic,87000,16336,7,Royal Enfield,0
30354,Royal Enfield Thunderbird,70000,13858,11,Royal Enfield,2
30355,Suzuki Zeus 125cc,35000,11885,12,Suzuki,0
30356,KTM RC 390cc,196700,13216,4,KTM,0
30357,Bajaj Pulsar 150cc,25000,32588,9,Bajaj,0
30358,Yamaha Fazer 25,123000,14500,4,Yamaha,0
30359,Royal Enfield Classic,95500,18000,8,Royal Enfield,0
30360,Hero Passion Pro,32000,12000,6,Hero,0
30361,Bajaj Avenger 220cc,41000,20245,11,Bajaj,2
30362,Hero Passion 100cc,15000,35000,19,Hero,2
30363,Hero Passion Pro,39000,22000,4,Hero,0
30364,TVS Apache RTR,30000,6639,9,TVS,0
30365,Bajaj Avenger Street,60000,20373,6,Bajaj,0
30366,Hero Super Splendor,15600,84186,16,Hero,0
30367,Bajaj Pulsar 150cc,22000,60857,13,Bajaj,0
30368,Bajaj Platina 100cc,23000,20000,6,Bajaj,0
30369,Suzuki Slingshot Plus,32000,22697,7,Suzuki,0
30370,Yamaha SZ-RR 150cc,20000,52000,10,Yamaha,0
30371,Bajaj Avenger Street,55005,6600,5,Bajaj,0
30372,Royal Enfield Classic,87000,16336,7,Royal Enfield,0
30373,Royal Enfield Thunderbird,70000,13858,11,Royal Enfield,2
30374,Suzuki Zeus 125cc,35000,11885,12,Suzuki,0
30375,KTM RC 390cc,196700,13216,4,KTM,0
30376,Bajaj Pulsar 150cc,25000,32588,9,Bajaj,0
30377,Yamaha Fazer 25,123000,14500,4,Yamaha,0
30378,Royal Enfield Classic,95500,18000,8,Royal Enfield,0
30379,Hero Passion Pro,32000,12000,6,Hero,0
30380,Bajaj Avenger 220cc,41000,20245,11,Bajaj,2
30381,Hero Passion 100cc,15000,35000,19,Hero,2
30382,Hero Passion Pro,39000,22000,4,Hero,0
30383,TVS Apache RTR,30000,6639,9,TVS,0
30384,Bajaj Avenger Street,60000,20373,6,Bajaj,0
30385,Hero Super Splendor,15600,84186,16,Hero,0
30386,Bajaj Pulsar 150cc,22000,60857,13,Bajaj,0
30387,Yamaha FZ 150cc,45000,18742,6,Yamaha,0
30388,Honda CB Trigger,43000,42837,8,Honda,0
30389,Yamaha YZF-R15 2.0,55000,27000,9,Yamaha,0
30390,Hero CBZ Xtreme,11900,34968,14,Hero,0
30391,Royal Enfield Bullet,105000,20000,4,Royal Enfield,0
30392,Hero Passion 100cc,18000,3869,16,Hero,0
30393,Bajaj Pulsar NS200,48000,41939,8,Bajaj,0
30394,Bajaj Avenger 220cc,50000,29134,7,Bajaj,0
30395,Hero Hunk Rear,25000,48587,8,Hero,0
30396,Bajaj Avenger Street,70000,8000,5,Bajaj,0
30397,Honda CB Hornet,87000,140,3,Honda,0
30398,Bajaj Pulsar 150cc,10000,64955,15,Bajaj,0
30399,Yamaha Fazer 150cc,25000,65000,12,Yamaha,0
30400,Hero CD Deluxe,18000,22824,8,Hero,0
30401,Bajaj Pulsar 150cc,14227,36000,15,Bajaj,0
30402,Bajaj Avenger 220cc,35000,60000,9,Bajaj,0
30404,Bajaj Dominar 400,139000,21300,4,Bajaj,0
30405,Bajaj Avenger Street,80000,7127,5,Bajaj,0
30406,Yamaha FZ 150cc,45000,18742,6,Yamaha,0
30407,Honda CB Trigger,43000,42837,8,Honda,0
30408,Yamaha YZF-R15 2.0,55000,27000,9,Yamaha,0
30409,Hero CBZ Xtreme,11900,34968,14,Hero,0
30410,Royal Enfield Bullet,105000,20000,4,Royal Enfield,0
30411,Hero Passion 100cc,18000,3869,16,Hero,0
30412,Bajaj Pulsar NS200,48000,41939,8,Bajaj,0
30413,Bajaj Avenger 220cc,50000,29134,7,Bajaj,0
30414,Hero Hunk Rear,25000,48587,8,Hero,0
30415,Bajaj Avenger Street,70000,8000,5,Bajaj,0
30416,Honda CB Hornet,87000,140,3,Honda,0
30417,Bajaj Pulsar 150cc,10000,64955,15,Bajaj,0
30418,Yamaha Fazer 150cc,25000,65000,12,Yamaha,0
30419,Hero CD Deluxe,18000,22824,8,Hero,0
30420,Bajaj Pulsar 150cc,14227,36000,15,Bajaj,0
30421,Bajaj Avenger 220cc,35000,60000,9,Bajaj,0
30423,Bajaj Dominar 400,139000,21300,4,Bajaj,0
30424,Bajaj Avenger Street,80000,7127,5,Bajaj,0
30425,Bajaj Platina 100cc,23000,20000,6,Bajaj,0
30426,Suzuki Slingshot Plus,32000,22697,7,Suzuki,0
30427,Yamaha SZ-RR 150cc,20000,52000,10,Yamaha,0
30428,Bajaj Avenger Street,55005,6600,5,Bajaj,0
30429,Royal Enfield Classic,87000,16336,7,Royal Enfield,0
30430,Royal Enfield Thunderbird,70000,13858,11,Royal Enfield,2
30431,Suzuki Zeus 125cc,35000,11885,12,Suzuki,0
30432,KTM RC 390cc,196700,13216,4,KTM,0
30433,Bajaj Pulsar 150cc,25000,32588,9,Bajaj,0
30434,Yamaha Fazer 25,123000,14500,4,Yamaha,0
30435,Royal Enfield Classic,95500,18000,8,Royal Enfield,0
30436,Hero Passion Pro,32000,12000,6,Hero,0
30437,Bajaj Avenger 220cc,41000,20245,11,Bajaj,2
30438,Hero Passion 100cc,15000,35000,19,Hero,2
30439,Hero Passion Pro,39000,22000,4,Hero,0
30440,TVS Apache RTR,30000,6639,9,TVS,0
30441,Bajaj Avenger Street,60000,20373,6,Bajaj,0
30442,Hero Super Splendor,15600,84186,16,Hero,0
30443,Bajaj Pulsar 150cc,22000,60857,13,Bajaj,0
30444,Yamaha FZ 150cc,45000,18742,6,Yamaha,0
30445,Honda CB Trigger,43000,42837,8,Honda,0
30446,Yamaha YZF-R15 2.0,55000,27000,9,Yamaha,0
30447,Hero CBZ Xtreme,11900,34968,14,Hero,0
30448,Royal Enfield Bullet,105000,20000,4,Royal Enfield,0
30449,Hero Passion 100cc,18000,3869,16,Hero,0
30450,Bajaj Pulsar NS200,48000,41939,8,Bajaj,0
30451,Bajaj Avenger 220cc,50000,29134,7,Bajaj,0
30452,Hero Hunk Rear,25000,48587,8,Hero,0
30453,Bajaj Avenger Street,70000,8000,5,Bajaj,0
30454,Honda CB Hornet,87000,140,3,Honda,0
30455,Bajaj Pulsar 150cc,10000,64955,15,Bajaj,0
30456,Yamaha Fazer 150cc,25000,65000,12,Yamaha,0
30457,Hero CD Deluxe,18000,22824,8,Hero,0
30458,Bajaj Pulsar 150cc,14227,36000,15,Bajaj,0
30459,Bajaj Avenger 220cc,35000,60000,9,Bajaj,0
30461,Bajaj Dominar 400,139000,21300,4,Bajaj,0
30462,Bajaj Avenger Street,80000,7127,5,Bajaj,0
30463,Bajaj Platina 100cc,23000,20000,6,Bajaj,0
30464,Suzuki Slingshot Plus,32000,22697,7,Suzuki,0
30465,Yamaha SZ-RR 150cc,20000,52000,10,Yamaha,0
30466,Bajaj Avenger Street,55005,6600,5,Bajaj,0
30467,Royal Enfield Classic,87000,16336,7,Royal Enfield,0
30468,Royal Enfield Thunderbird,70000,13858,11,Royal Enfield,2
30469,Suzuki Zeus 125cc,35000,11885,12,Suzuki,0
30470,KTM RC 390cc,196700,13216,4,KTM,0
30471,Bajaj Pulsar 150cc,25000,32588,9,Bajaj,0
30472,Yamaha Fazer 25,123000,14500,4,Yamaha,0
30473,Royal Enfield Classic,95500,18000,8,Royal Enfield,0
30474,Hero Passion Pro,32000,12000,6,Hero,0
30475,Bajaj Avenger 220cc,41000,20245,11,Bajaj,2
30476,Hero Passion 100cc,15000,35000,19,Hero,2
30477,Hero Passion Pro,39000,22000,4,Hero,0
30478,TVS Apache RTR,30000,6639,9,TVS,0
30479,Bajaj Avenger Street,60000,20373,6,Bajaj,0
30480,Hero Super Splendor,15600,84186,16,Hero,0
30481,Bajaj Pulsar 150cc,22000,60857,13,Bajaj,0
30482,Bajaj Platina 100cc,23000,20000,6,Bajaj,0
30483,Suzuki Slingshot Plus,32000,22697,7,Suzuki,0
30484,Yamaha SZ-RR 150cc,20000,52000,10,Yamaha,0
30485,Bajaj Avenger Street,55005,6600,5,Bajaj,0
30486,Royal Enfield Classic,87000,16336,7,Royal Enfield,0
30487,Royal Enfield Thunderbird,70000,13858,11,Royal Enfield,2
30488,Suzuki Zeus 125cc,35000,11885,12,Suzuki,0
30489,KTM RC 390cc,196700,13216,4,KTM,0
30490,Bajaj Pulsar 150cc,25000,32588,9,Bajaj,0
30491,Yamaha Fazer 25,123000,14500,4,Yamaha,0
30492,Royal Enfield Classic,95500,18000,8,Royal Enfield,0
30493,Hero Passion Pro,32000,12000,6,Hero,0
30494,Bajaj Avenger 220cc,41000,20245,11,Bajaj,2
30495,Hero Passion 100cc,15000,35000,19,Hero,2
30496,Hero Passion Pro,39000,22000,4,Hero,0
30497,TVS Apache RTR,30000,6639,9,TVS,0
30498,Bajaj Avenger Street,60000,20373,6,Bajaj,0
30499,Hero Super Splendor,15600,84186,16,Hero,0
30500,Bajaj Pulsar 150cc,22000,60857,13,Bajaj,0
30501,Yamaha FZ 150cc,45000,18742,6,Yamaha,0
30502,Honda CB Trigger,43000,42837,8,Honda,0
30503,Yamaha YZF-R15 2.0,55000,27000,9,Yamaha,0
30504,Hero CBZ Xtreme,11900,34968,14,Hero,0
30505,Royal Enfield Bullet,105000,20000,4,Royal Enfield,0
30506,Hero Passion 100cc,18000,3869,16,Hero,0
30507,Bajaj Pulsar NS200,48000,41939,8,Bajaj,0
30508,Bajaj Avenger 220cc,50000,29134,7,Bajaj,0
30509,Hero Hunk Rear,25000,48587,8,Hero,0
30510,Bajaj Avenger Street,70000,8000,5,Bajaj,0
30511,Honda CB Hornet,87000,140,3,Honda,0
30512,Bajaj Pulsar 150cc,10000,64955,15,Bajaj,0
30513,Yamaha Fazer 150cc,25000,65000,12,Yamaha,0
30514,Hero CD Deluxe,18000,22824,8,Hero,0
30515,Bajaj Pulsar 150cc,14227,36000,15,Bajaj,0
30516,Bajaj Avenger 220cc,35000,60000,9,Bajaj,0
30518,Bajaj Dominar 400,139000,21300,4,Bajaj,0
30519,Bajaj Avenger Street,80000,7127,5,Bajaj,0
30520,Bajaj Platina 100cc,23000,20000,6,Bajaj,0
30521,Suzuki Slingshot Plus,32000,22697,7,Suzuki,0
30522,Yamaha SZ-RR 150cc,20000,52000,10,Yamaha,0
30523,Bajaj Avenger Street,55005,6600,5,Bajaj,0
30524,Royal Enfield Classic,87000,16336,7,Royal Enfield,0
30525,Royal Enfield Thunderbird,70000,13858,11,Royal Enfield,2
30526,Suzuki Zeus 125cc,35000,11885,12,Suzuki,0
30527,KTM RC 390cc,196700,13216,4,KTM,0
30528,Bajaj Pulsar 150cc,25000,32588,9,Bajaj,0
30529,Yamaha Fazer 25,123000,14500,4,Yamaha,0
30530,Royal Enfield Classic,95500,18000,8,Royal Enfield,0
30531,Hero Passion Pro,32000,12000,6,Hero,0
30532,Bajaj Avenger 220cc,41000,20245,11,Bajaj,2
30533,Hero Passion 100cc,15000,35000,19,Hero,2
30534,Hero Passion Pro,39000,22000,4,Hero,0
30535,TVS Apache RTR,30000,6639,9,TVS,0
30536,Bajaj Avenger Street,60000,20373,6,Bajaj,0
30537,Hero Super Splendor,15600,84186,16,Hero,0
30538,Bajaj Pulsar 150cc,22000,60857,13,Bajaj,0
30539,Yamaha FZ 150cc,45000,18742,6,Yamaha,0
30540,Honda CB Trigger,43000,42837,8,Honda,0
30541,Yamaha YZF-R15 2.0,55000,27000,9,Yamaha,0
30542,Hero CBZ Xtreme,11900,34968,14,Hero,0
30543,Royal Enfield Bullet,105000,20000,4,Royal Enfield,0
30544,Hero Passion 100cc,18000,3869,16,Hero,0
30545,Bajaj Pulsar NS200,48000,41939,8,Bajaj,0
30546,Bajaj Avenger 220cc,50000,29134,7,Bajaj,0
30547,Hero Hunk Rear,25000,48587,8,Hero,0
30548,Bajaj Avenger Street,70000,8000,5,Bajaj,0
30549,Honda CB Hornet,87000,140,3,Honda,0
30550,Bajaj Pulsar 150cc,10000,64955,15,Bajaj,0
30551,Yamaha Fazer 150cc,25000,65000,12,Yamaha,0
30552,Hero CD Deluxe,18000,22824,8,Hero,0
30553,Bajaj Pulsar 150cc,14227,36000,15,Bajaj,0
30554,Bajaj Avenger 220cc,35000,60000,9,Bajaj,0
30556,Bajaj Dominar 400,139000,21300,4,Bajaj,0
30557,Bajaj Avenger Street,80000,7127,5,Bajaj,0
30558,Bajaj Platina 100cc,23000,20000,6,Bajaj,0
30559,Suzuki Slingshot Plus,32000,22697,7,Suzuki,0
30560,Yamaha SZ-RR 150cc,20000,52000,10,Yamaha,0
30561,Bajaj Avenger Street,55005,6600,5,Bajaj,0
30562,Royal Enfield Classic,87000,16336,7,Royal Enfield,0
30563,Royal Enfield Thunderbird,70000,13858,11,Royal Enfield,2
30564,Suzuki Zeus 125cc,35000,11885,12,Suzuki,0
30565,KTM RC 390cc,196700,13216,4,KTM,0
30566,Bajaj Pulsar 150cc,25000,32588,9,Bajaj,0
30567,Yamaha Fazer 25,123000,14500,4,Yamaha,0
30568,Royal Enfield Classic,95500,18000,8,Royal Enfield,0
30569,Hero Passion Pro,32000,12000,6,Hero,0
30570,Bajaj Avenger 220cc,41000,20245,11,Bajaj,2
30571,Hero Passion 100cc,15000,35000,19,Hero,2
30572,Hero Passion Pro,39000,22000,4,Hero,0
30573,TVS Apache RTR,30000,6639,9,TVS,0
30574,Bajaj Avenger Street,60000,20373,6,Bajaj,0
30575,Hero Super Splendor,15600,84186,16,Hero,0
30576,Bajaj Pulsar 150cc,22000,60857,13,Bajaj,0
30577,Yamaha FZ 150cc,45000,18742,6,Yamaha,0
30578,Honda CB Trigger,43000,42837,8,Honda,0
30579,Yamaha YZF-R15 2.0,55000,27000,9,Yamaha,0
30580,Hero CBZ Xtreme,11900,34968,14,Hero,0
30581,Royal Enfield Bullet,105000,20000,4,Royal Enfield,0
30582,Hero Passion 100cc,18000,3869,16,Hero,0
30583,Bajaj Pulsar NS200,48000,41939,8,Bajaj,0
30584,Bajaj Avenger 220cc,50000,29134,7,Bajaj,0
30585,Hero Hunk Rear,25000,48587,8,Hero,0
30586,Bajaj Avenger Street,70000,8000,5,Bajaj,0
30587,Honda CB Hornet,87000,140,3,Honda,0
30588,Bajaj Pulsar 150cc,10000,64955,15,Bajaj,0
30589,Yamaha Fazer 150cc,25000,65000,12,Yamaha,0
30590,Hero CD Deluxe,18000,22824,8,Hero,0
30591,Bajaj Pulsar 150cc,14227,36000,15,Bajaj,0
30592,Bajaj Avenger 220cc,35000,60000,9,Bajaj,0
30594,Bajaj Dominar 400,139000,21300,4,Bajaj,0
30595,Bajaj Avenger Street,80000,7127,5,Bajaj,0
30596,Bajaj Platina 100cc,23000,20000,6,Bajaj,0
30597,Suzuki Slingshot Plus,32000,22697,7,Suzuki,0
30598,Yamaha SZ-RR 150cc,20000,52000,10,Yamaha,0
30599,Bajaj Avenger Street,55005,6600,5,Bajaj,0
30600,Royal Enfield Classic,87000,16336,7,Royal Enfield,0
30601,Royal Enfield Thunderbird,70000,13858,11,Royal Enfield,2
30602,Suzuki Zeus 125cc,35000,11885,12,Suzuki,0
30603,KTM RC 390cc,196700,13216,4,KTM,0
30604,Bajaj Pulsar 150cc,25000,32588,9,Bajaj,0
30605,Yamaha Fazer 25,123000,14500,4,Yamaha,0
30606,Royal Enfield Classic,95500,18000,8,Royal Enfield,0
30607,Hero Passion Pro,32000,12000,6,Hero,0
30608,Bajaj Avenger 220cc,41000,20245,11,Bajaj,2
30609,Hero Passion 100cc,15000,35000,19,Hero,2
30610,Hero Passion Pro,39000,22000,4,Hero,0
30611,TVS Apache RTR,30000,6639,9,TVS,0
30612,Bajaj Avenger Street,60000,20373,6,Bajaj,0
30613,Hero Super Splendor,15600,84186,16,Hero,0
30614,Bajaj Pulsar 150cc,22000,60857,13,Bajaj,0
30615,Bajaj Platina 100cc,23000,20000,6,Bajaj,0
30616,Suzuki Slingshot Plus,32000,22697,7,Suzuki,0
30617,Yamaha SZ-RR 150cc,20000,52000,10,Yamaha,0
30618,Bajaj Avenger Street,55005,6600,5,Bajaj,0
30619,Royal Enfield Classic,87000,16336,7,Royal Enfield,0
30620,Royal Enfield Thunderbird,70000,13858,11,Royal Enfield,2
30621,Suzuki Zeus 125cc,35000,11885,12,Suzuki,0
30622,KTM RC 390cc,196700,13216,4,KTM,0
30623,Bajaj Pulsar 150cc,25000,32588,9,Bajaj,0
30624,Yamaha Fazer 25,123000,14500,4,Yamaha,0
30625,Royal Enfield Classic,95500,18000,8,Royal Enfield,0
30626,Hero Passion Pro,32000,12000,6,Hero,0
30627,Bajaj Avenger 220cc,41000,20245,11,Bajaj,2
30628,Hero Passion 100cc,15000,35000,19,Hero,2
30629,Hero Passion Pro,39000,22000,4,Hero,0
30630,TVS Apache RTR,30000,6639,9,TVS,0
30631,Bajaj Avenger Street,60000,20373,6,Bajaj,0
30632,Hero Super Splendor,15600,84186,16,Hero,0
30633,Bajaj Pulsar 150cc,22000,60857,13,Bajaj,0
30634,Yamaha FZ 150cc,45000,18742,6,Yamaha,0
30635,Honda CB Trigger,43000,42837,8,Honda,0
30636,Yamaha YZF-R15 2.0,55000,27000,9,Yamaha,0
30637,Hero CBZ Xtreme,11900,34968,14,Hero,0
30638,Royal Enfield Bullet,105000,20000,4,Royal Enfield,0
30639,Hero Passion 100cc,18000,3869,16,Hero,0
30640,Bajaj Pulsar NS200,48000,41939,8,Bajaj,0
30641,Bajaj Avenger 220cc,50000,29134,7,Bajaj,0
30642,Hero Hunk Rear,25000,48587,8,Hero,0
30643,Bajaj Avenger Street,70000,8000,5,Bajaj,0
30644,Honda CB Hornet,87000,140,3,Honda,0
30645,Bajaj Pulsar 150cc,10000,64955,15,Bajaj,0
30646,Yamaha Fazer 150cc,25000,65000,12,Yamaha,0
30647,Hero CD Deluxe,18000,22824,8,Hero,0
30648,Bajaj Pulsar 150cc,14227,36000,15,Bajaj,0
30649,Bajaj Avenger 220cc,35000,60000,9,Bajaj,0
30651,Bajaj Dominar 400,139000,21300,4,Bajaj,0
30652,Bajaj Avenger Street,80000,7127,5,Bajaj,0
30653,Yamaha FZ 150cc,45000,18742,6,Yamaha,0
30654,Honda CB Trigger,43000,42837,8,Honda,0
30655,Yamaha YZF-R15 2.0,55000,27000,9,Yamaha,0
30656,Hero CBZ Xtreme,11900,34968,14,Hero,0
30657,Royal Enfield Bullet,105000,20000,4,Royal Enfield,0
30658,Hero Passion 100cc,18000,3869,16,Hero,0
30659,Bajaj Pulsar NS200,48000,41939,8,Bajaj,0
30660,Bajaj Avenger 220cc,50000,29134,7,Bajaj,0
30661,Hero Hunk Rear,25000,48587,8,Hero,0
30662,Bajaj Avenger Street,70000,8000,5,Bajaj,0
30663,Honda CB Hornet,87000,140,3,Honda,0
30664,Bajaj Pulsar 150cc,10000,64955,15,Bajaj,0
30665,Yamaha Fazer 150cc,25000,65000,12,Yamaha,0
30666,Hero CD Deluxe,18000,22824,8,Hero,0
30667,Bajaj Pulsar 150cc,14227,36000,15,Bajaj,0
30668,Bajaj Avenger 220cc,35000,60000,9,Bajaj,0
30670,Bajaj Dominar 400,139000,21300,4,Bajaj,0
30671,Bajaj Avenger Street,80000,7127,5,Bajaj,0
30672,Bajaj Platina 100cc,23000,20000,6,Bajaj,0
30673,Suzuki Slingshot Plus,32000,22697,7,Suzuki,0
30674,Yamaha SZ-RR 150cc,20000,52000,10,Yamaha,0
30675,Bajaj Avenger Street,55005,6600,5,Bajaj,0
30676,Royal Enfield Classic,87000,16336,7,Royal Enfield,0
30677,Royal Enfield Thunderbird,70000,13858,11,Royal Enfield,2
30678,Suzuki Zeus 125cc,35000,11885,12,Suzuki,0
30679,KTM RC 390cc,196700,13216,4,KTM,0
30680,Bajaj Pulsar 150cc,25000,32588,9,Bajaj,0
30681,Yamaha Fazer 25,123000,14500,4,Yamaha,0
30682,Royal Enfield Classic,95500,18000,8,Royal Enfield,0
30683,Hero Passion Pro,32000,12000,6,Hero,0
30684,Bajaj Avenger 220cc,41000,20245,11,Bajaj,2
30685,Hero Passion 100cc,15000,35000,19,Hero,2
30686,Hero Passion Pro,39000,22000,4,Hero,0
30687,TVS Apache RTR,30000,6639,9,TVS,0
30688,Bajaj Avenger Street,60000,20373,6,Bajaj,0
30689,Hero Super Splendor,15600,84186,16,Hero,0
30690,Bajaj Pulsar 150cc,22000,60857,13,Bajaj,0
30691,Yamaha FZ 150cc,45000,18742,6,Yamaha,0
30692,Honda CB Trigger,43000,42837,8,Honda,0
30693,Yamaha YZF-R15 2.0,55000,27000,9,Yamaha,0
30694,Hero CBZ Xtreme,11900,34968,14,Hero,0
30695,Royal Enfield Bullet,105000,20000,4,Royal Enfield,0
30696,Hero Passion 100cc,18000,3869,16,Hero,0
30697,Bajaj Pulsar NS200,48000,41939,8,Bajaj,0
30698,Bajaj Avenger 220cc,50000,29134,7,Bajaj,0
30699,Hero Hunk Rear,25000,48587,8,Hero,0
30700,Bajaj Avenger Street,70000,8000,5,Bajaj,0
30701,Honda CB Hornet,87000,140,3,Honda,0
30702,Bajaj Pulsar 150cc,10000,64955,15,Bajaj,0
30703,Yamaha Fazer 150cc,25000,65000,12,Yamaha,0
30704,Hero CD Deluxe,18000,22824,8,Hero,0
30705,Bajaj Pulsar 150cc,14227,36000,15,Bajaj,0
30706,Bajaj Avenger 220cc,35000,60000,9,Bajaj,0
30708,Bajaj Dominar 400,139000,21300,4,Bajaj,0
30709,Bajaj Avenger Street,80000,7127,5,Bajaj,0
30710,Yamaha FZ 150cc,45000,18742,6,Yamaha,0
30711,Honda CB Trigger,43000,42837,8,Honda,0
30712,Yamaha YZF-R15 2.0,55000,27000,9,Yamaha,0
30713,Hero CBZ Xtreme,11900,34968,14,Hero,0
30714,Royal Enfield Bullet,105000,20000,4,Royal Enfield,0
30715,Hero Passion 100cc,18000,3869,16,Hero,0
30716,Bajaj Pulsar NS200,48000,41939,8,Bajaj,0
30717,Bajaj Avenger 220cc,50000,29134,7,Bajaj,0
30718,Hero Hunk Rear,25000,48587,8,Hero,0
30719,Bajaj Avenger Street,70000,8000,5,Bajaj,0
30720,Honda CB Hornet,87000,140,3,Honda,0
30721,Bajaj Pulsar 150cc,10000,64955,15,Bajaj,0
30722,Yamaha Fazer 150cc,25000,65000,12,Yamaha,0
30723,Hero CD Deluxe,18000,22824,8,Hero,0
30724,Bajaj Pulsar 150cc,14227,36000,15,Bajaj,0
30725,Bajaj Avenger 220cc,35000,60000,9,Bajaj,0
30727,Bajaj Dominar 400,139000,21300,4,Bajaj,0
30728,Bajaj Avenger Street,80000,7127,5,Bajaj,0
30729,Yamaha FZ 150cc,45000,18742,6,Yamaha,0
30730,Honda CB Trigger,43000,42837,8,Honda,0
30731,Yamaha YZF-R15 2.0,55000,27000,9,Yamaha,0
30732,Hero CBZ Xtreme,11900,34968,14,Hero,0
30733,Royal Enfield Bullet,105000,20000,4,Royal Enfield,0
30734,Hero Passion 100cc,18000,3869,16,Hero,0
30735,Bajaj Pulsar NS200,48000,41939,8,Bajaj,0
30736,Bajaj Avenger 220cc,50000,29134,7,Bajaj,0
30737,Hero Hunk Rear,25000,48587,8,Hero,0
30738,Bajaj Avenger Street,70000,8000,5,Bajaj,0
30739,Honda CB Hornet,87000,140,3,Honda,0
30740,Bajaj Pulsar 150cc,10000,64955,15,Bajaj,0
30741,Yamaha Fazer 150cc,25000,65000,12,Yamaha,0
30742,Hero CD Deluxe,18000,22824,8,Hero,0
30743,Bajaj Pulsar 150cc,14227,36000,15,Bajaj,0
30744,Bajaj Avenger 220cc,35000,60000,9,Bajaj,0
30746,Bajaj Dominar 400,139000,21300,4,Bajaj,0
30747,Bajaj Avenger Street,80000,7127,5,Bajaj,0
30748,Bajaj Platina 100cc,23000,20000,6,Bajaj,0
30749,Suzuki Slingshot Plus,32000,22697,7,Suzuki,0
30750,Yamaha SZ-RR 150cc,20000,52000,10,Yamaha,0
30751,Bajaj Avenger Street,55005,6600,5,Bajaj,0
30752,Royal Enfield Classic,87000,16336,7,Royal Enfield,0
30753,Royal Enfield Thunderbird,70000,13858,11,Royal Enfield,2
